"text","favorited","favoriteCount","replyToSN","created","truncated","replyToSID","id","replyToUID","statusSource","screenName","retweetCount","isRetweet","retweeted","longitude","latitude"
"RT @ThePlatformYT: #Oscars2015 and cats just go together <ed><U+00A0><U+00BD><ed><U+00B8><U+00BB> http://t.co/tKr76lTEL9",FALSE,0,NA,2015-02-26 03:29:12,FALSE,NA,"570787639948943360",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","pywackett",49,TRUE,FALSE,NA,NA
"RT @TheEllenShow: .@LadyGaga made me want to climb a mountain. She also made me want to ford every stream and I don't even know what that m…",FALSE,0,NA,2015-02-26 03:28:23,FALSE,NA,"570787433253621760",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","VioletL_Phoenix",16289,TRUE,FALSE,NA,NA
"Rosamund Pike's Pre-Oscar 2015 Morning WATCH - http://t.co/7AaHRS3BgX 
 #RosamundPike #Oscars2015  #London",FALSE,0,NA,2015-02-26 03:28:19,FALSE,NA,"570787417755676672",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","gnegnrsihtrki",0,FALSE,FALSE,NA,NA
"RT @HuffingtonPost: Here are the best and worst moments of #Oscars2015 http://t.co/SYl1d0MBLQ http://t.co/oTWneoKnJg",FALSE,0,NA,2015-02-26 03:28:19,FALSE,NA,"570787417222815744",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","acting4sales",116,TRUE,FALSE,NA,NA
"RT @CommonBlackGirI: Jennifer Lopez at the 1997 Oscars vs #Oscars2015 <ed><U+00A0><U+00BD><ed><U+00B8><U+008D> http://t.co/8T485o7dwZ",FALSE,0,NA,2015-02-26 03:28:18,FALSE,NA,"570787413641043968",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","Candie_xkay24",2798,TRUE,FALSE,NA,NA
"You watched the #Oscars2015? Uh, why?",FALSE,0,NA,2015-02-26 03:28:01,FALSE,NA,"570787339905191936",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","JHT_ATL",0,FALSE,FALSE,NA,NA
"RT @_UnderCanvas: Thanks @LaLaScoop for a great write up and @producerdeb for a great #oscars2015 event!",FALSE,0,NA,2015-02-26 03:27:43,FALSE,NA,"570787265246470144",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","producerdeb",1,TRUE,FALSE,NA,NA
"RT @americancrew: #MichaelKeaton was styled tonight by @DianaSchmidtke with #AmericanCrew Boost Powder &amp; Fiber. #Oscars2015 #MensHair http:…",FALSE,0,NA,2015-02-26 03:27:40,FALSE,NA,"570787253925982208",NA,"<a href=""http://www.twitter.com"" rel=""nofollow"">Twitter for BlackBerry</a>","BenoitMK",3,TRUE,FALSE,NA,NA
"RT @AVAETC: RT @SmithsonianMag: ""Selma needs no Oscar to validate it"" #oscars2015 http://t.co/NK2Xxj03fS (We've already won! All praises du…",FALSE,0,NA,2015-02-26 03:27:13,FALSE,NA,"570787138142375936",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","sa_solomon",220,TRUE,FALSE,NA,NA
"RT @the_ironsheik: JK SIMMONS IRON SHEIK CLASS #Oscars2015",FALSE,0,NA,2015-02-26 03:27:10,FALSE,NA,"570787128763916289",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","Vair",115,TRUE,FALSE,NA,NA
"#Shop our NEW pieces online today at http://t.co/KZBAHKBbEZ #oscars #oscars2015 #fashion #instagood… https://t.co/9kqERxPZHq",FALSE,0,NA,2015-02-26 03:27:08,FALSE,NA,"570787118504673281",NA,"<a href=""http://instagram.com"" rel=""nofollow"">Instagram</a>","GardeDelAvante",0,FALSE,FALSE,NA,NA
"RT @the_ironsheik: FIFTY SHADES OF GO FUCK YOURSELF FOREVER #Oscars2015",FALSE,0,NA,2015-02-26 03:27:02,FALSE,NA,"570787094018314240",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","Vair",568,TRUE,FALSE,NA,NA
"RT @MarieDrake72: ""@garrardhayes: Love Crime Fiction? Try B&amp;B #NYC #NOIR #story. #Hollywood #Oscars2015 #ASMSG #Kindle #Books http://t.co/K…",FALSE,0,NA,2015-02-26 03:26:32,FALSE,NA,"570786969212604416",NA,"<a href=""http://twitter.com/#!/download/ipad"" rel=""nofollow"">Twitter for iPad</a>","garrardhayes",2,TRUE,FALSE,NA,NA
"RT @DuncanWhitehead: http://t.co/Jzqn3l0L4h  Not every Actor wins an Oscar.....just the lucky ones....#Oscars2015 #Oscars #OscarsCountdown …",FALSE,0,NA,2015-02-26 03:26:32,FALSE,NA,"570786967354368000",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","santodumbombo",1317,TRUE,FALSE,NA,NA
"RT @womenactmedia: Only one woman -- Kathryn Bigelow -- has won the Academy Award for Best Director in Oscars history. Only four ever nomin…",FALSE,0,NA,2015-02-26 03:26:28,FALSE,NA,"570786951848071168",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","BuddyAcker",450,TRUE,FALSE,NA,NA
"RT @HeidiL_RN: Eastwood for POTUS 
#Oscars2015 http://t.co/YQAAnzuhfi",FALSE,0,NA,2015-02-26 03:25:51,FALSE,NA,"570786795803287553",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","poppydscott3410",44,TRUE,FALSE,NA,NA
"RT @YourAnonNews: Watch CitizenFour online here: http://t.co/a8rUJjPKst Download a torrent of it here: http://t.co/jsxY9P5ZyC #Snowden #Osc…",FALSE,0,NA,2015-02-26 03:25:31,FALSE,NA,"570786711774437376",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","stephenwahl",154,TRUE,FALSE,NA,NA
"RT @ZIPERATIVO: Chris Evans! #Oscars2015 http://t.co/Q685CM6K1E",FALSE,0,NA,2015-02-26 03:25:29,FALSE,NA,"570786704241631232",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","wordtvdiaries",279,TRUE,FALSE,NA,NA
"RT @TelicFootwear: Rosa Blasi (Strong Medicine), Lisa Ann Walter (Bruce Almighty) enthralled with Telic!
#bergmanoscar #oscars2015 http://t…",FALSE,0,NA,2015-02-26 03:25:22,FALSE,NA,"570786674822799361",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","TerryStillman",2,TRUE,FALSE,NA,NA
"RT @HeidiL_RN: Eastwood for POTUS 
#Oscars2015 http://t.co/YQAAnzuhfi",FALSE,0,NA,2015-02-26 03:25:17,FALSE,NA,"570786655004696576",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","Anthony07898348",44,TRUE,FALSE,NA,NA
"RT @TooRacist: Maybe if we brought back slavery there would be less blacks in correctional facilities...? #Oscars2015",FALSE,0,NA,2015-02-26 03:25:06,FALSE,NA,"570786606430457856",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","ImNotGage",216,TRUE,FALSE,NA,NA
"RT @TVMoJoe: In African-American homes, last week's #EmpireFOX drew more than twice as many viewers (8.8 million) as #Oscars2015 (3.3 milli…",FALSE,0,NA,2015-02-26 03:24:57,FALSE,NA,"570786567624790016",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","MeJackNGinger",72,TRUE,FALSE,NA,NA
"RT @TVMoJoe: In African-American homes, last week's #EmpireFOX drew more than twice as many viewers (8.8 million) as #Oscars2015 (3.3 milli…",FALSE,0,NA,2015-02-26 03:24:46,FALSE,NA,"570786523530067968",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","ItsEstaFiesta",72,TRUE,FALSE,NA,NA
"RT @redeyechicago: Chicago is damn happy for you, @common. #Oscars2015",FALSE,0,NA,2015-02-26 03:24:41,FALSE,NA,"570786501115686912",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","LiVE_LoveSIN",184,TRUE,FALSE,NA,NA
"Absolutely the best summary of #Oscars2015! ""And the Outrage Goes To...""  http://t.co/iSU1eRi90D via @thedailybanter #zeitgeist",FALSE,0,NA,2015-02-26 03:24:06,FALSE,NA,"570786355665625088",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","AnonymousAbbie",0,FALSE,FALSE,NA,NA
"The #Lakers, #NBADraft, #Dodgers and #KobeBryant were the talk of #LA on #Oscars weekend: http://t.co/JDOsvSoXR1 #LosAngeles #Oscars2015",FALSE,0,NA,2015-02-26 03:24:00,FALSE,NA,"570786331799891968",NA,"<a href=""http://sproutsocial.com"" rel=""nofollow"">Sprout Social</a>","SunTimesLA",0,FALSE,FALSE,NA,NA
"RT @TVMoJoe: In African-American homes, last week's #EmpireFOX drew more than twice as many viewers (8.8 million) as #Oscars2015 (3.3 milli…",FALSE,0,NA,2015-02-26 03:23:43,FALSE,NA,"570786260161323008",NA,"<a href=""http://www.echofon.com/"" rel=""nofollow"">Echofon</a>","TheLimerickLane",72,TRUE,FALSE,NA,NA
"RT @dealwithBARBIE: Neil Patrick Harris <ed><U+00A0><U+00BD><ed><U+00B8><U+0082> #Oscars2015",FALSE,0,NA,2015-02-26 03:23:31,FALSE,NA,"570786208776921088",NA,"<a href=""http://twitter.com/#!/download/ipad"" rel=""nofollow"">Twitter for iPad</a>","IamGLYCELLE14",19,TRUE,FALSE,NA,NA
"CrispyPhoenix via: http://t.co/KU294Ua0tI: Thanks #filmindependent!! #dcu2015 #oscars2015 #indiefilm #screenwriti… https://t.co/7AKv2DSk3E",FALSE,0,NA,2015-02-26 03:23:26,FALSE,NA,"570786189743165440",NA,"<a href=""http://ifttt.com"" rel=""nofollow"">IFTTT</a>","NathynMasters",0,FALSE,FALSE,NA,NA
"RT @dealwithBARBIE: Best Animated Feature Film : Big Hero 6 <ed><U+00A0><U+00BD><ed><U+00B1><U+00BE> Baymax <U+2764><U+FE0F> #Oscars2015",FALSE,0,NA,2015-02-26 03:23:22,FALSE,NA,"570786169501433857",NA,"<a href=""http://twitter.com/#!/download/ipad"" rel=""nofollow"">Twitter for iPad</a>","IamGLYCELLE14",33,TRUE,FALSE,NA,NA
"RT @thecutlife: Seriously, Zoe Saldana?! You JUST had twins!! #Oscars2015 #OscarsRedCarpet http://t.co/uLtcasTXa0",FALSE,0,NA,2015-02-26 03:23:21,FALSE,NA,"570786168490618880",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","nisaeliana_",429,TRUE,FALSE,NA,NA
"RT @dealwithBARBIE: Lady GaGa <ed><U+00A0><U+00BD><ed><U+00B8><U+00B1><ed><U+00A0><U+00BD><ed><U+00B1><U+008F><ed><U+00A0><U+00BD><ed><U+00B2><U+009B> #Oscars2015",FALSE,0,NA,2015-02-26 03:23:18,FALSE,NA,"570786155832217600",NA,"<a href=""http://twitter.com/#!/download/ipad"" rel=""nofollow"">Twitter for iPad</a>","IamGLYCELLE14",30,TRUE,FALSE,NA,NA
"RT @dealwithBARBIE: Best Supporting Actor : J.K. Simmons ( Whiplash ) #Oscars2015 
 I shall watch this film. <ed><U+00A0><U+00BD><ed><U+00B8><U+0089><ed><U+00A0><U+00BD><ed><U+00B8><U+0081>",FALSE,0,NA,2015-02-26 03:23:16,FALSE,NA,"570786147401650177",NA,"<a href=""http://twitter.com/#!/download/ipad"" rel=""nofollow"">Twitter for iPad</a>","IamGLYCELLE14",22,TRUE,FALSE,NA,NA
"RT @dealwithBARBIE: Best Screenplay : Birdman #Oscars2015",FALSE,0,NA,2015-02-26 03:23:15,FALSE,NA,"570786141936492544",NA,"<a href=""http://twitter.com/#!/download/ipad"" rel=""nofollow"">Twitter for iPad</a>","IamGLYCELLE14",20,TRUE,FALSE,NA,NA
"RT @TheEllenShow: .@LadyGaga made me want to climb a mountain. She also made me want to ford every stream and I don't even know what that m…",FALSE,0,NA,2015-02-26 03:23:12,FALSE,NA,"570786127822483456",NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Mobile Web (M2)</a>","langgumi",16289,TRUE,FALSE,NA,NA
"RT @dealwithBARBIE: Best Actor : Eddie Redmayne ( The Theory of Everything ) <ed><U+00A0><U+00BD><ed><U+00B1><U+008F><ed><U+00A0><U+00BD><ed><U+00B1><U+008F><ed><U+00A0><U+00BD><ed><U+00B1><U+008F><ed><U+00A0><U+00BD><ed><U+00B1><U+008F> #Oscars2015 <ed><U+00A0><U+00BD><ed><U+00B1><U+008F><ed><U+00A0><U+00BD><ed><U+00B1><U+008F><ed><U+00A0><U+00BD><ed><U+00B1><U+008F><ed><U+00A0><U+00BD><ed><U+00B1><U+008F><ed><U+00A0><U+00BD><ed><U+00B1><U+008F><ed><U+00A0><U+00BD><ed><U+00B1><U+008F>",FALSE,0,NA,2015-02-26 03:23:10,FALSE,NA,"570786121329840128",NA,"<a href=""http://twitter.com/#!/download/ipad"" rel=""nofollow"">Twitter for iPad</a>","IamGLYCELLE14",23,TRUE,FALSE,NA,NA
"RT @dealwithBARBIE: Best Actress : Julianne Moore ( Still Alice ) #Oscars2015",FALSE,0,NA,2015-02-26 03:23:09,FALSE,NA,"570786115021631488",NA,"<a href=""http://twitter.com/#!/download/ipad"" rel=""nofollow"">Twitter for iPad</a>","IamGLYCELLE14",23,TRUE,FALSE,NA,NA
"RT @dealwithBARBIE: My Best Actress and Best-Dressed <U+2764><ed><U+00A0><U+00BD><ed><U+00B1><U+008F><U+FE0F> #RosamundPike #GoneGirl #Oscars2015 http://t.co/AB06OGNsj8",FALSE,0,NA,2015-02-26 03:23:07,FALSE,NA,"570786109073936384",NA,"<a href=""http://twitter.com/#!/download/ipad"" rel=""nofollow"">Twitter for iPad</a>","IamGLYCELLE14",26,TRUE,FALSE,NA,NA
"RT @dealwithBARBIE: Best Picture : Birdman 
 Thank you, Sean Penn <ed><U+00A0><U+00BD><ed><U+00B8><U+008D><ed><U+00A0><U+00BD><ed><U+00B1><U+008F> #Oscars2015",FALSE,0,NA,2015-02-26 03:23:02,FALSE,NA,"570786085137199104",NA,"<a href=""http://twitter.com/#!/download/ipad"" rel=""nofollow"">Twitter for iPad</a>","IamGLYCELLE14",28,TRUE,FALSE,NA,NA
"RT @LiveNation: RT for a chance at $100 #LNConcertCash #Entry (http://t.co/BOt2PBqrQl) #Oscars2015 http://t.co/54dfKcYqTr",FALSE,0,NA,2015-02-26 03:23:00,FALSE,NA,"570786080351342594",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","JenniferDressel",525,TRUE,FALSE,NA,NA
"Rosamund Pike's Pre-Oscar 2015 Morning WATCH - http://t.co/lCcXqwrE9z 
 #RosamundPike #Oscars2015 #Oscars #NYC",FALSE,0,NA,2015-02-26 03:22:53,FALSE,NA,"570786047963086849",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","grelvynmisakaz",0,FALSE,FALSE,NA,NA
"RT @TVMoJoe: In African-American homes, last week's #EmpireFOX drew more than twice as many viewers (8.8 million) as #Oscars2015 (3.3 milli…",FALSE,0,NA,2015-02-26 03:22:51,FALSE,NA,"570786041310912512",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","2emmyz",72,TRUE,FALSE,NA,NA
"RT @TheEllenShow: .@LadyGaga made me want to climb a mountain. She also made me want to ford every stream and I don't even know what that m…",FALSE,0,NA,2015-02-26 03:22:50,FALSE,NA,"570786036688625665",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","RodolfozZurita",16289,TRUE,FALSE,NA,NA
"RT @BillBriouxTV: #Oscars2015 -- the year we switched to Downton Abbey for excitement",FALSE,0,NA,2015-02-26 03:22:48,FALSE,NA,"570786030183456768",NA,"<a href=""http://twitter.com/#!/download/ipad"" rel=""nofollow"">Twitter for iPad</a>","rogmolk",8,TRUE,FALSE,NA,NA
"RT @BillBriouxTV: Please God--a streaker, Sacheen Littlefeather, Paddy Chayefsky--anything #Oscars2015",FALSE,0,NA,2015-02-26 03:22:47,FALSE,NA,"570786023648727041",NA,"<a href=""http://twitter.com/#!/download/ipad"" rel=""nofollow"">Twitter for iPad</a>","rogmolk",12,TRUE,FALSE,NA,NA
"My only question about the #Oscars2015: why did they get Madam Mim to sing a Sound of Music medley? https://t.co/LtuADI4DuE",FALSE,0,NA,2015-02-26 03:22:43,FALSE,NA,"570786005655146496",NA,"<a href=""http://instagram.com"" rel=""nofollow"">Instagram</a>","Rachelswhimsy",0,FALSE,FALSE,NA,NA
"RT @sonsandbros: FACt: @Oprah is the first black woman to be nominated as a producer. #Oscars2015 http://t.co/E8jszhLwli",FALSE,0,NA,2015-02-26 03:22:27,FALSE,NA,"570785941582843904",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","unaimi",584,TRUE,FALSE,NA,NA
"RT @superlatinashow: Yep, @JLo will be a presenter tonight. #Oscars2015 @TheAcademy  http://t.co/x0Aap7ZoYB",FALSE,1,NA,2015-02-26 03:21:59,FALSE,NA,"570785821885730817",NA,"<a href=""http://www.google.com"" rel=""nofollow"">SlaveMachine1</a>","SlaveMachine1",0,FALSE,FALSE,NA,NA
"RT @TVMoJoe: In African-American homes, last week's #EmpireFOX drew more than twice as many viewers (8.8 million) as #Oscars2015 (3.3 milli…",FALSE,0,NA,2015-02-26 03:21:55,FALSE,NA,"570785807809843201",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","frugalista",72,TRUE,FALSE,NA,NA
"RT @nthemusical: And the winner for the best Original Score goes to Alexandre Desplat for @GrandBudapestRP. Congrats for the great work #Os…",FALSE,0,NA,2015-02-26 03:21:55,FALSE,NA,"570785805960126465",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","EllaMonlove",1,TRUE,FALSE,NA,NA
"RT @TVMoJoe: In African-American homes, last week's #EmpireFOX drew more than twice as many viewers (8.8 million) as #Oscars2015 (3.3 milli…",FALSE,0,NA,2015-02-26 03:21:49,FALSE,NA,"570785779602976768",NA,"<a href=""http://www.twitter.com"" rel=""nofollow"">Twitter for Windows Phone</a>","brishay751",72,TRUE,FALSE,NA,NA
"RT @ManishMalhotra1: Almost every award winner is ending up speaking more than their time limit in excitement #Oscars2015 <ed><U+00A0><U+00BD><ed><U+00B8><U+008A>",FALSE,0,NA,2015-02-26 03:21:42,FALSE,NA,"570785753145352192",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","_prathyusha",134,TRUE,FALSE,NA,NA
"RT @TVMoJoe: In African-American homes, last week's #EmpireFOX drew more than twice as many viewers (8.8 million) as #Oscars2015 (3.3 milli…",FALSE,0,NA,2015-02-26 03:21:34,FALSE,NA,"570785717586038785",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","i_wokeuplikedis",72,TRUE,FALSE,NA,NA
"Lady Gagas Dazzling Second Act: From Oscars Diva to American Horror Story Star - Daily Beast http://t.co/boTwp7FUsU #Oscars2015",FALSE,1,NA,2015-02-26 03:21:34,FALSE,NA,"570785716172488705",NA,"<a href=""http://twitterfeed.com"" rel=""nofollow"">twitterfeed</a>","Film2015",0,FALSE,FALSE,NA,NA
"RT @MrUNotReady: Thank You For The INSPIRATION @common @johnlegend....Congrats And Keep Spreading That LIGHT!! #ThankU #Oscars2015 http://t…",FALSE,0,NA,2015-02-26 03:21:33,FALSE,NA,"570785715753127936",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","gemini3male",2,TRUE,FALSE,NA,NA
"“@TheDeductionGod: Benedict Cumberbatch and Sophie Hunter today at the #Oscars2015 being perfect http://t.co/IxH2HJUuAg”",FALSE,0,"TheDeductionGod",2015-02-26 03:21:33,FALSE,"569707498871107585","570785715736453120","464822371","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","Karolinas09",0,FALSE,FALSE,NA,NA
"RT @StephenSalamon: Sugar Valley: Hollywood's Darkest Secret http://t.co/JBDRQyIxHL via @amazon #Kindle #kindleunlimited  #Oscars2015 http:…",FALSE,0,NA,2015-02-26 03:21:28,FALSE,NA,"570785692998967296",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","AccuranceGroup",1,TRUE,FALSE,NA,NA
"RT @StephenSalamon: Sugar Valley: Hollywood's Darkest Secret http://t.co/hopjxXFQsO via @amazon #Oscars2015 http://t.co/yM5mKsBasS",FALSE,0,NA,2015-02-26 03:21:21,FALSE,NA,"570785664129568768",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","AccuranceGroup",1,TRUE,FALSE,NA,NA
"RT @lizadonnelly: Patricia Arquette uses her acceptance speech to call for equal rights for women!  #Oscars2015 @NewYorker http://t.co/XxOt…",FALSE,0,NA,2015-02-26 03:21:18,FALSE,NA,"570785651492147201",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","JasonYoong",950,TRUE,FALSE,NA,NA
"A little #latetotheparty but @ladygaga completely rocked the #Oscars2015 so moving and #JulieAndrews #WOW thank you Ladies #inspiration",FALSE,1,NA,2015-02-26 03:20:53,FALSE,NA,"570785546630356992",NA,"<a href=""http://twitter.com/#!/download/ipad"" rel=""nofollow"">Twitter for iPad</a>","NanMcNamara",0,FALSE,FALSE,NA,NA
"RT @TheEllenShow: .@LadyGaga made me want to climb a mountain. She also made me want to ford every stream and I don't even know what that m…",FALSE,0,NA,2015-02-26 03:20:47,FALSE,NA,"570785519677739008",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","RodrigoCeballo2",16289,TRUE,FALSE,NA,NA
"RT @Senators: Our pick for Best Picture. @b_ryan9 #Oscars2015 http://t.co/1KRPMFW4hM",FALSE,0,NA,2015-02-26 03:20:43,FALSE,NA,"570785503974461441",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","urielthegreat_",341,TRUE,FALSE,NA,NA
"Lost Stars #Oscars2015",FALSE,0,NA,2015-02-26 03:20:34,FALSE,NA,"570785467781615617",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","mcbgrrr",0,FALSE,FALSE,NA,NA
"RT @Kamil_McFadden: Whoa!! @Zendaya you never stop killin the game #ProudSibling #Oscars2015 http://t.co/gJ3yVCZodx",FALSE,0,NA,2015-02-26 03:20:34,FALSE,NA,"570785465722396672",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","Sharonbaabey1",1322,TRUE,FALSE,NA,NA
"RT @TheEllenShow: .@LadyGaga made me want to climb a mountain. She also made me want to ford every stream and I don't even know what that m…",FALSE,0,NA,2015-02-26 03:20:07,FALSE,NA,"570785353155649536",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","QuinnSimmons923",16289,TRUE,FALSE,NA,NA
